word1,word2,pair_count,pmi,ppmi,pmi2,ppmi2
hospodin,vaší,7,7.525,7.525,-0.977,0.0
pokolení,syn,5,7.494,7.494,-1.493,0.0
bůh,kristus,26,7.493,7.493,0.885,0.885
lidu,syn,6,7.487,7.487,-1.237,0.0
hospodin,učinil,11,7.477,7.477,-0.373,0.0
hlas,hospodin,7,7.466,7.466,-1.036,0.0
bůh,moudrost,8,7.462,7.462,-0.847,0.0
hospodin,lidem,5,7.455,7.455,-1.532,0.0
hospodin,ruku,5,7.455,7.455,-1.532,0.0
druhého,hospodin,5,7.455,7.455,-1.532,0.0
hospodin,tváří,5,7.455,7.455,-1.532,0.0
mluvil,syn,5,7.452,7.452,-1.535,0.0
dal,hospodin,13,7.448,7.448,-0.16,0.0
hospodin,ode,6,7.428,7.428,-1.296,0.0
bůh,srdce,8,7.425,7.425,-0.884,0.0
bůh,skutek,7,7.425,7.425,-1.076,0.0
duše,hospodin,7,7.409,7.409,-1.092,0.0
hospodin,toliko,6,7.364,7.364,-1.36,0.0
aniž,země,5,7.351,7.351,-1.636,0.0
hospodin,smrt,8,7.348,7.348,-0.961,0.0
bůh,země,33,7.348,7.348,1.084,1.084
věci,země,6,7.346,7.346,-1.378,0.0
bůh,dům,7,7.345,7.345,-1.157,0.0
hospodin,ním,12,7.333,7.333,-0.391,0.0
hospodin,lid,12,7.333,7.333,-0.391,0.0
bůh,království,5,7.314,7.314,-1.673,0.0
hospodin,srdce,10,7.303,7.303,-0.684,0.0
hospodin,tváři,5,7.303,7.303,-1.684,0.0
aniž,hospodin,11,7.303,7.303,-0.547,0.0
hospodin,prostřed,7,7.303,7.303,-1.199,0.0
hospodin,čas,5,7.303,7.303,-1.684,0.0
hospodin,tvých,5,7.303,7.303,-1.684,0.0
svém,syn,5,7.296,7.296,-1.691,0.0
potom,syn,5,7.296,7.296,-1.691,0.0
bůh,hospodin,71,7.267,7.267,2.108,2.108
ním,země,5,7.256,7.256,-1.731,0.0
lid,země,5,7.256,7.256,-1.731,0.0
hospodin,člověk,6,7.244,7.244,-1.48,0.0
bůh,pokolení,6,7.244,7.244,-1.479,0.0
hospodin,přikázal,5,7.232,7.232,-1.755,0.0
syn,zástupů,6,7.23,7.23,-1.494,0.0
hospodin,život,10,7.198,7.198,-0.789,0.0
bůh,lidu,7,7.197,7.197,-1.305,0.0
den,hospodin,31,7.191,7.191,0.836,0.836
hospodin,potom,9,7.187,7.187,-0.952,0.0
král,syn,18,7.181,7.181,0.042,0.042
domu,země,6,7.167,7.167,-1.557,0.0
hospodin,zase,5,7.165,7.165,-1.822,0.0
bůh,domu,10,7.162,7.162,-0.825,0.0
král,pán,13,7.156,7.156,-0.453,0.0
hospodin,muž,7,7.156,7.156,-1.346,0.0
hospodin,pročež,7,7.156,7.156,-1.346,0.0
hospodin,království,6,7.133,7.133,-1.591,0.0
pán,syn,17,7.118,7.118,-0.103,0.0
pán,slovo,8,7.118,7.118,-1.191,0.0
hospodin,kdež,5,7.101,7.101,-1.886,0.0
hospodin,žádného,5,7.101,7.101,-1.886,0.0
hospodin,všecka,5,7.101,7.101,-1.886,0.0
král,slovo,8,7.099,7.099,-1.21,0.0
aniž,bůh,7,7.095,7.095,-1.407,0.0
boží,pán,7,7.084,7.084,-1.417,0.0
hospodin,tam,9,7.08,7.08,-1.059,0.0
ježíš,syn,15,7.047,7.047,-0.355,0.0
lid,syn,5,7.027,7.027,-1.96,0.0
buď,bůh,5,7.025,7.025,-1.962,0.0
boží,den,6,7.024,7.024,-1.699,0.0
den,země,12,7.008,7.008,-0.716,0.0
hospodin,syn,41,6.988,6.988,1.036,1.036
hospodin,nebe,8,6.981,6.981,-1.328,0.0
bůh,každý,5,6.981,6.981,-2.006,0.0
hospodin,syny,5,6.981,6.981,-2.006,0.0
bůh,slovo,14,6.969,6.969,-0.532,0.0
hospodin,lidu,8,6.945,6.945,-1.364,0.0
bůh,mluvil,5,6.94,6.94,-2.047,0.0
bůh,měl,5,6.94,6.94,-2.047,0.0
david,hospodin,5,6.924,6.924,-2.063,0.0
bůh,kněz,7,6.882,6.882,-1.62,0.0
hospodin,věky,5,6.87,6.87,-2.117,0.0
hospodin,otců,5,6.87,6.87,-2.117,0.0
den,slovo,6,6.866,6.866,-1.858,0.0
duch,ježíš,5,6.849,6.849,-2.138,0.0
boží,syn,8,6.833,6.833,-1.476,0.0
hospodin,nic,5,6.817,6.817,-2.17,0.0
bůh,duch,10,6.784,6.784,-1.203,0.0
bůh,evangelium,5,6.784,6.784,-2.203,0.0
bůh,lid,6,6.777,6.777,-1.947,0.0
král,otec,5,6.758,6.758,-2.229,0.0
bůh,nebe,5,6.747,6.747,-2.24,0.0
bůh,syn,25,6.718,6.718,0.053,0.053
hospodin,krev,5,6.718,6.718,-2.269,0.0
slovo,země,7,6.711,6.711,-1.79,0.0
král,země,11,6.7,6.7,-1.149,0.0
bůh,život,5,6.643,6.643,-2.344,0.0
hospodin,král,24,6.64,6.64,-0.084,0.0
den,pán,8,6.637,6.637,-1.672,0.0
bůh,věci,6,6.604,6.604,-2.12,0.0
bůh,všech,6,6.604,6.604,-2.12,0.0
bůh,král,17,6.587,6.587,-0.635,0.0
milost,syn,5,6.581,6.581,-2.406,0.0
dobrý,hospodin,5,6.58,6.58,-2.407,0.0
bůh,jméno,5,6.545,6.545,-2.442,0.0
hospodin,každý,5,6.537,6.537,-2.45,0.0
syn,země,13,6.517,6.517,-1.092,0.0
den,syn,10,6.515,6.515,-1.472,0.0
kristus,syn,9,6.475,6.475,-1.664,0.0
bůh,zástupů,5,6.454,6.454,-2.533,0.0
hospodin,jméno,6,6.364,6.364,-2.36,0.0
duch,syn,5,6.296,6.296,-2.691,0.0
bůh,den,12,6.266,6.266,-1.458,0.0
hospodin,všecky,7,6.252,6.252,-2.25,0.0
bůh,všecky,5,6.211,6.211,-2.776,0.0
boží,bůh,7,6.128,6.128,-2.373,0.0
duch,hospodin,8,6.017,6.017,-2.292,0.0
den,král,5,5.94,5.94,-3.047,0.0
hospodin,věci,5,5.897,5.897,-3.09,0.0
hospodin,pán,10,5.396,5.396,-2.591,0.0
hospodin,otec,5,5.377,5.377,-3.61,0.0
