cluster,word1,word2,pair_count,pmi,matched_seed
prophetic_cluster,anděl,hospodin,9,7.949,anděl
prophetic_cluster,ježíš,zjevení,7,10.45,zjevení
prophetic_cluster,král,sen,6,9.947,sen
prophetic_cluster,anděl,pán,6,8.764,anděl
prophetic_cluster,nátan,prorok,5,13.987,prorok
prophetic_cluster,anděl,mluvil,5,10.601,anděl
